Index,Height(Inches),,Weight(Pounds),,,,
643,71.10495,180.606573,145.9328,,,,
644,66.21851,168.1950154,129.637,,,,
645,66.13469,167.9821126,108.4955,,,,
646,67.7851,172.174154,121.2537,,,,
647,66.67737,169.3605198,135.7399,,,,
648,69.99408,177.7849632,137.5026,,,,
649,71.1441,180.706014,124.0052,,,,
650,68.63927,174.3437458,128.8613,,,,
651,69.08548,175.4771192,133.6811,,,,
652,67.97389,172.6536806,106.5185,,,,
653,65.94809,167.5081486,113.0398,,,,
654,66.02102,167.6933908,125.9639,,,,
655,71.23576,180.9388304,140.2945,,,,
656,67.52674,171.5179196,143.229,,,,
657,71.06935,180.516149,145.8063,,,,
658,68.27178,173.4103212,128.1697,,,,
659,67.31932,170.9910728,134.1839,,,,
660,68.98848,175.2307392,140.2166,,,,
661,68.404,173.74616,146.3453,,,,
662,67.092,170.41368,132.0784,,,,
663,66.76866,169.5923964,122.13,,,,
664,65.64636,166.7417544,131.4693,,,,
665,65.34105,165.966267,129.5167,,,,
666,68.18299,173.1847946,125.7451,,,,
667,70.65924,179.4744696,153.1384,,,,
668,65.94401,167.4977854,124.5559,,,,
669,69.62792,176.8549168,134.8225,,,,
670,68.29965,173.481111,115.3877,,,,
671,70.06075,177.954305,117.9618,,,,
672,68.43602,173.8274908,124.5647,,,,
673,69.27012,175.9461048,134.4043,,,,
674,67.70511,171.9709794,129.3092,,,,
675,70.89315,180.068601,133.1423,,,,
676,70.54313,179.1795502,147.3609,,,,
677,71.58086,181.8153844,155.0132,,,,
678,68.42301,173.7944454,126.2905,,,,
679,69.35781,176.1688374,134.4605,,,,
680,70.445,178.9303,134.0296,,,,
681,67.38153,171.1490862,128.9248,,,,
682,67.50767,171.4694818,123.0543,,,,
683,68.52054,174.0421716,112.1788,,,,
684,66.80858,169.6937932,111.7443,,,,
685,72.38532,183.8587128,148.4615,,,,
686,68.51642,174.0317068,136.7459,,,,
687,70.79791,179.8266914,133.2068,,,,
688,66.21905,168.196387,116.8855,,,,
689,68.31167,173.5116418,124.8542,,,,
690,67.1715,170.61561,121.5809,,,,
691,67.7714,172.139356,123.197,,,,
692,67.47328,171.3821312,137.1255,,,,
693,67.77463,172.1475602,121.4941,,,,
694,69.20099,175.7705146,150.9398,,,,
695,70.04297,177.9091438,142.3009,,,,
696,70.56979,179.2472666,134.7527,,,,
697,66.45379,168.7926266,133.5585,,,,
698,67.68132,171.9105528,136.0895,,,,
699,65.75638,167.0212052,95.20216,,,,
700,69.3549,176.161446,119.7404,,,,
701,70.5902,179.299108,152.9146,,,,
702,67.27626,170.8817004,140.1991,,,,
703,68.48853,173.9608662,145.2503,,,,
704,67.02188,170.2355752,119.4855,,,,
705,65.77613,167.0713702,123.512,,,,
706,65.96579,167.5531066,110.6754,,,,
707,68.18868,173.1992472,111.4951,,,,
708,72.08595,183.098313,139.4849,,,,
709,66.85358,169.8080932,133.088,,,,
710,69.10929,175.5375966,133.5196,,,,
711,64.5909,164.060886,112.7698,,,,
712,67.03849,170.2777646,124.7975,,,,
713,68.99156,175.2385624,123.4224,,,,
714,70.59872,179.3207488,142.0921,,,,
715,70.08988,178.0282952,116.2814,,,,
716,65.6844,166.838376,131.1256,,,,
717,67.0982,170.429428,131.2493,,,,
718,66.03932,167.7398728,127.2422,,,,
719,69.26423,175.9311442,122.4523,,,,
720,66.61351,169.1983154,115.2431,,,,
721,68.11738,173.0181452,126.9532,,,,
722,69.73059,177.1156986,143.4439,,,,
723,64.02042,162.6118668,125.377,,,,
724,66.23753,168.2433262,109.0095,,,,
725,72.46761,184.0677294,139.2411,,,,
726,66.21938,168.1972252,102.182,,,,
727,71.2978,181.096412,144.3898,,,,
728,63.1255,160.33877,83.08527,,,,
729,70.93034,180.1630636,145.3938,,,,
730,68.25489,173.3674206,134.9267,,,,
731,64.78014,164.5415556,134.678,,,,
732,65.42982,166.1917428,111.4963,,,,
733,68.91361,175.0405694,119.7951,,,,
734,64.96937,165.0221998,95.70426,,,,
735,66.15237,168.0270198,117.159,,,,
736,65.98386,167.5990044,127.2356,,,,
737,69.2435,175.87849,144.9205,,,,
738,68.31982,173.5323428,122.8464,,,,
739,70.11607,178.0948178,134.19,,,,
740,68.63521,174.3334334,124.9776,,,,
741,67.74289,172.0669406,135.8441,,,,
742,64.58641,164.0494814,120.8222,,,,
743,64.66165,164.240591,125.0174,,,,
744,65.90771,167.4055834,133.5474,,,,
745,65.77649,167.0722846,124.5583,,,,
746,67.1506,170.562524,135.9691,,,,
747,72.24339,183.4982106,143.5738,,,,
748,68.73199,174.5792546,130.5725,,,,
749,67.57019,171.6282826,127.192,,,,
750,70.36234,178.7203436,141.2372,,,,
751,63.62233,161.6007182,107.4236,,,,
752,66.20711,168.1660594,122.3234,,,,
753,66.22114,168.2016956,111.6055,,,,
754,70.0722,177.983388,137.8915,,,,
755,69.6563,176.927002,142.8742,,,,
756,66.25043,168.2760922,114.4349,,,,
757,68.0704,172.898816,128.2736,,,,
758,67.14808,170.5561232,134.5725,,,,
759,68.76609,174.6658686,140.1034,,,,
760,68.12075,173.026705,121.977,,,,
761,65.72987,166.9538698,111.4248,,,,
762,69.17439,175.7029506,135.0756,,,,
763,70.36351,178.7233154,132.9826,,,,
764,70.78557,179.7953478,117.7566,,,,
765,70.88083,180.0373082,134.9877,,,,
766,66.62148,169.2185592,151.6121,,,,
767,69.9829,177.756566,128.9287,,,,
768,66.92866,169.9987964,120.1575,,,,
769,71.45806,181.5034724,125.6007,,,,
770,69.66344,176.9451376,127.8292,,,,
771,69.30943,176.0459522,136.1354,,,,
772,66.59775,169.158285,116.2841,,,,
773,64.20209,163.0733086,127.0777,,,,
774,68.23051,173.3054954,125.7165,,,,
775,70.09021,178.0291334,121.0749,,,,
776,70.9755,180.27777,122.7382,,,,
777,64.93134,164.9256036,119.4545,,,,
778,66.90106,169.9286924,132.9048,,,,
779,69.19803,175.7629962,132.8687,,,,
780,68.4149,173.773846,124.3486,,,,
781,66.3163,168.443402,132.2198,,,,
782,72.13467,183.2220618,142.804,,,,
783,65.74613,166.9951702,129.605,,,,
784,69.96677,177.7155958,128.5326,,,,
785,65.11417,165.3899918,112.9919,,,,
786,67.43294,171.2796676,122.0795,,,,
787,66.39785,168.650539,118.396,,,,
788,67.18769,170.6567326,130.1299,,,,
789,67.68597,171.9223638,111.6824,,,,
790,67.77469,172.1477126,142.2452,,,,
791,63.62937,161.6185998,122.6049,,,,
792,66.447,168.77538,122.8198,,,,
793,71.9233,182.685182,119.1123,,,,
794,67.92214,172.5222356,139.4335,,,,
795,68.01143,172.7490322,141.3353,,,,
796,67.76524,172.1237096,119.787,,,,
797,69.19791,175.7626914,136.326,,,,
798,67.00109,170.1827686,118.4099,,,,
799,67.09659,170.4253386,137.692,,,,
800,69.85144,177.4226576,129.078,,,,
801,67.42782,171.2666628,123.4642,,,,
802,68.1104,173.000416,115.4311,,,,
803,68.29433,173.4675982,129.931,,,,
804,69.45176,176.4074704,135.9563,,,,
805,69.08219,175.4687626,127.8134,,,,
806,70.91753,180.1305262,139.1014,,,,
807,64.20566,163.0823764,109.2132,,,,
808,71.10315,180.602001,124.6154,,,,
809,72.08523,183.0964842,136.221,,,,
810,66.15119,168.0240226,120.4722,,,,
811,67.52898,171.5236092,116.1659,,,,
812,67.17586,170.6266844,115.5093,,,,
813,72.92955,185.241057,141.9961,,,,
814,65.54112,166.4744448,135.4869,,,,
815,69.08487,175.4755698,135.1305,,,,
816,65.28991,165.8363714,108.2494,,,,
817,68.53447,174.0775538,125.1277,,,,
818,71.32802,181.1731708,142.8947,,,,
819,66.88095,169.877613,128.2978,,,,
820,67.91196,172.4963784,128.268,,,,
821,67.00238,170.1860452,103.5665,,,,
822,68.27584,173.4206336,156.1069,,,,
823,66.20276,168.1550104,104.9661,,,,
824,64.24214,163.1750356,121.6365,,,,
825,67.43738,171.2909452,132.0066,,,,
826,64.50081,163.8320574,118.4079,,,,
827,68.89607,174.9960178,135.3898,,,,
828,70.32908,178.6358632,140.6633,,,,
829,64.31742,163.3662468,111.6703,,,,
830,67.11253,170.4658262,128.0328,,,,
831,68.01206,172.7506324,130.4737,,,,
832,68.25267,173.3617818,128.2127,,,,
833,67.76873,172.1325742,142.8202,,,,
834,67.44291,171.3049914,123.0804,,,,
835,65.73581,166.9689574,117.8771,,,,
836,69.64372,176.8950488,130.9274,,,,
837,71.92818,182.6975772,129.1735,,,,
838,69.39435,176.261649,144.5784,,,,
839,67.14717,170.5538118,115.8635,,,,
840,69.1469,175.633126,116.5322,,,,
841,66.90594,169.9410876,141.9947,,,,
842,67.838,172.30852,132.1304,,,,
843,68.09614,172.9641956,135.2607,,,,
844,66.14093,167.9979622,127.0684,,,,
845,71.16386,180.7562044,129.844,,,,
846,67.55757,171.5962278,134.5066,,,,
847,70.01279,177.8324866,121.3609,,,,
848,72.56431,184.3133474,143.1486,,,,
849,66.60224,169.1696896,124.7741,,,,
850,68.51802,174.0357708,120.1546,,,,
851,66.34638,168.5198052,139.4163,,,,
852,69.02692,175.3283768,131.6743,,,,
853,69.12446,175.5761284,131.07,,,,
854,68.24578,173.3442812,129.8914,,,,
855,68.4869,173.956726,123.344,,,,
856,70.68261,179.5338294,137.5314,,,,
857,70.35969,178.7136126,136.8886,,,,
858,67.62401,171.7649854,118.4024,,,,
859,69.4463,176.393602,116.2441,,,,
860,67.92486,172.5291444,124.8433,,,,
861,68.39347,173.7194138,120.9809,,,,
862,66.31812,168.4480248,105.1208,,,,
863,71.22882,180.9212028,145.4377,,,,
864,65.29169,165.8408926,108.1912,,,,
865,66.00287,167.6472898,130.3778,,,,
866,67.61775,171.749085,117.5157,,,,
867,69.10276,175.5210104,135.8762,,,,
868,68.99743,175.2534722,127.5126,,,,
869,69.07531,175.4512874,151.3998,,,,
870,68.34086,173.5857844,112.4799,,,,
871,71.68196,182.0721784,156.7554,,,,
872,68.77664,174.6926656,138.2098,,,,
873,66.18191,168.1020514,109.5685,,,,
874,72.37092,183.8221368,139.9742,,,,
875,66.85155,169.802937,124.5873,,,,
876,65.75688,167.0224752,130.5023,,,,
877,69.69245,177.018823,151.0783,,,,
878,66.27915,168.349041,108.7722,,,,
879,66.47752,168.8529008,105.9927,,,,
880,68.71912,174.5465648,143.4301,,,,
881,68.29244,173.4627976,114.7434,,,,
882,67.66696,171.8740784,123.7736,,,,
883,71.29885,181.099079,139.4769,,,,
884,67.07369,170.3671726,115.8201,,,,
885,70.68048,179.5284192,146.5682,,,,
886,71.40114,181.3588956,153.9993,,,,
887,71.00392,180.3499568,137.5899,,,,
888,66.2799,168.350946,125.9287,,,,
889,68.05383,172.8567282,139.6939,,,,
890,64.16346,162.9751884,126.3585,,,,
891,66.87966,169.8743364,113.9307,,,,
892,70.52968,179.1453872,129.7605,,,,
893,65.45595,166.258113,116.1925,,,,
894,69.11331,175.5478074,139.1294,,,,
895,67.94221,172.5732134,126.9815,,,,
896,67.2132,170.721528,125.8352,,,,
897,67.6372,171.798488,113.524,,,,
898,70.09365,178.037871,123.2372,,,,
899,64.41354,163.6103916,123.0554,,,,
900,69.77698,177.2335292,128.133,,,,
901,66.58181,169.1177974,127.9357,,,,
902,68.14995,173.100873,110.4678,,,,
903,66.18165,168.101391,127.9364,,,,
904,66.79412,169.6570648,118.1678,,,,
905,67.1657,170.600878,129.7243,,,,
906,68.01904,172.7683616,130.6094,,,,
907,66.95837,170.0742598,105.0414,,,,
908,68.70397,174.5080838,122.6299,,,,
909,69.68057,176.9886478,138.3259,,,,
910,66.52793,168.9809422,107.7381,,,,
911,66.46981,168.8333174,141.4417,,,,
912,71.44643,181.4739322,153.6966,,,,
913,66.62648,169.2312592,134.5551,,,,
914,64.01015,162.585781,109.6593,,,,
915,65.03312,165.1841248,117.2029,,,,
916,66.77216,169.6012864,124.2843,,,,
917,68.91932,175.0550728,125.2193,,,,
918,71.22926,180.9223204,133.2256,,,,
919,71.10332,180.6024328,122.6042,,,,
920,69.80699,177.3097546,134.8652,,,,
921,67.09127,170.4118258,111.4506,,,,
922,67.27958,170.8901332,116.8458,,,,
923,71.86593,182.5394622,143.1527,,,,
924,67.20197,170.6930038,99.92383,,,,
925,68.44108,173.8403432,127.9232,,,,
926,67.20278,170.6950612,136.658,,,,
927,69.36588,176.1893352,145.3947,,,,
928,69.0416,175.365664,126.6818,,,,
929,65.9056,167.400224,128.1983,,,,
930,66.44766,168.7770564,122.8328,,,,
931,66.08009,167.8434286,133.2571,,,,
932,69.35367,176.1583218,116.7606,,,,
933,70.83359,179.9173186,144.0455,,,,
934,67.664,171.86656,132.5153,,,,
935,65.30966,165.8865364,123.9832,,,,
936,66.66817,169.3371518,113.1423,,,,
937,66.93271,170.0090834,123.9512,,,,
938,67.73938,172.0580252,133.9787,,,,
939,64.27722,163.2641388,128.1519,,,,
940,66.83442,169.7594268,121.2878,,,,
941,65.89728,167.3790912,122.7107,,,,
942,67.6564,171.847256,125.4136,,,,
943,68.68966,174.4717364,124.8761,,,,
944,66.08003,167.8432762,116.5903,,,,
945,66.91344,169.9601376,129.889,,,,
946,69.48392,176.4891568,123.889,,,,
947,68.60001,174.2440254,137.6571,,,,
948,69.21225,175.799115,130.8805,,,,
949,67.63342,171.7888868,141.9706,,,,
950,65.73405,166.964487,125.7334,,,,
951,66.09947,167.8926538,104.4108,,,,
952,67.65293,171.8384422,117.0685,,,,
953,67.59619,171.6943226,131.7669,,,,
954,69.57859,176.7296186,125.4738,,,,
955,66.08879,167.8655266,129.5734,,,,
956,70.08026,178.0038604,130.1053,,,,
957,65.00956,165.1242824,131.9305,,,,
958,69.16464,175.6781856,142.4645,,,,
959,69.61276,176.8164104,127.6431,,,,
960,71.48367,181.5685218,153.3153,,,,
961,69.47413,176.4642902,126.7609,,,,
962,69.0027,175.266858,114.0258,,,,
963,69.5581,176.677574,133.9684,,,,
964,68.63746,174.3391484,127.5869,,,,
965,67.20262,170.6946548,126.4859,,,,
966,66.07614,167.8333956,120.7651,,,,
967,66.18342,168.1058868,126.6479,,,,
968,70.80778,179.8517612,133.0747,,,,
969,67.158,170.58132,125.9649,,,,
970,65.2973,165.855142,121.3206,,,,
971,69.23494,175.8567476,129.7824,,,,
972,68.90768,175.0255072,130.0549,,,,
973,72.3478,183.763412,123.4005,,,,
974,68.29557,173.4707478,137.2791,,,,
975,68.34735,173.602269,127.7554,,,,
976,67.46476,171.3604904,133.6853,,,,
977,68.86803,174.9247962,113.9275,,,,
978,66.62471,169.2267634,135.6168,,,,
979,64.77193,164.5207022,122.6005,,,,
980,67.70647,171.9744338,118.9472,,,,
981,72.992,185.39968,134.2703,,,,
982,70.95194,180.2179276,124.2747,,,,
983,67.95677,172.6101958,130.6981,,,,
984,67.20959,170.7123586,124.6797,,,,
985,66.36959,168.5787586,129.0839,,,,
986,67.63896,171.8029584,121.9456,,,,
987,69.74444,177.1508776,126.2689,,,,
988,68.17532,173.1653128,134.6122,,,,
989,66.89711,169.9186594,131.8476,,,,
990,67.4966,171.441364,103.5828,,,,
991,66.51569,168.9498526,116.3925,,,,
992,66.88332,169.8836328,123.5095,,,,
993,69.7277,177.108358,150.3395,,,,
994,69.78345,177.249963,135.2437,,,,
995,65.40046,166.1171684,112.4584,,,,
996,67.99831,172.7157074,137.4861,,,,
997,72.25581,183.5297574,132.7902,,,,
998,70.79562,179.8208748,126.0286,,,,
999,65.18786,165.5771644,141.3591,,,,
1000,67.7123,171.989242,135.9065,,,,
1001,70.05146,177.9307084,134.6655,,,,
1002,67.30497,170.9546238,122.0232,,,,
1003,66.39813,168.6512502,128.3502,,,,
1004,69.73637,177.1303798,130.6354,,,,
1005,68.71659,174.5401386,131.717,,,,
1006,63.88437,162.2662998,108.6132,,,,
1007,68.40851,173.7576154,114.5673,,,,
1008,67.93251,172.5485754,133.5136,,,,
1009,70.69674,179.5697196,135.8641,,,,
1010,68.95083,175.1351082,148.1093,,,,
1011,66.49457,168.8962078,123.5179,,,,
1012,68.59369,174.2279726,120.8406,,,,
1013,66.26442,168.3116268,116.2666,,,,
1014,69.58656,176.7498624,123.8986,,,,
1015,67.35651,171.0855354,119.32,,,,
1016,69.68727,177.0056658,119.4097,,,,
1017,68.44046,173.8387684,124.5933,,,,
1018,68.47973,173.9385142,130.8802,,,,
1019,65.45463,166.2547602,118.2058,,,,
1020,66.8085,169.69359,109.6357,,,,
1021,70.05212,177.9323848,140.2298,,,,
1022,67.43558,171.2863732,121.5764,,,,
1023,66.54306,169.0193724,98.30262,,,,
1024,67.32353,171.0017662,117.6173,,,,
1025,67.9725,172.65015,136.5104,,,,
1026,69.03858,175.3579932,148.9791,,,,
1027,67.69453,171.9441062,123.9665,,,,
1028,69.30508,176.0349032,133.5957,,,,
1029,65.39643,166.1069322,117.2334,,,,
1030,68.35638,173.6252052,123.5943,,,,
1031,65.36888,166.0369552,117.7674,,,,
1032,68.36499,173.6470746,137.2321,,,,
1033,71.15702,180.7388308,129.1996,,,,
1034,69.25532,175.9085128,142.4032,,,,
1035,66.6984,169.413936,128.4838,,,,
1036,69.17548,175.7057192,115.3008,,,,
1037,68.31559,173.5215986,119.5309,,,,
1038,67.81616,172.2530464,121.7224,,,,
1039,68.56123,174.1455242,142.8442,,,,
1040,66.23085,168.226359,110.1171,,,,
1041,68.95099,175.1355146,122.0958,,,,
1042,67.86761,172.3837294,124.8188,,,,
1043,68.05498,172.8596492,119.3169,,,,
1044,67.73986,172.0592444,132.4571,,,,
1045,69.83641,177.3844814,133.0316,,,,
1046,70.68574,179.5417796,160.8831,,,,
1047,64.54385,163.941379,119.127,,,,
1048,67.93112,172.5450448,138.516,,,,
1049,67.77291,172.1431914,124.8232,,,,
1050,69.41312,176.3093248,135.9744,,,,
1051,67.77213,172.1412102,116.2254,,,,
1052,67.79965,172.211111,139.2002,,,,
1053,67.98313,172.6771502,137.983,,,,
1054,69.97983,177.7487682,144.5084,,,,
1055,63.83261,162.1348294,109.1938,,,,
1056,65.57212,166.5531848,127.228,,,,
1057,69.34307,176.1313978,124.5517,,,,
1058,67.28398,170.9013092,114.926,,,,
1059,68.7435,174.60849,132.5027,,,,
1060,69.03112,175.3390448,125.3892,,,,
1061,69.64426,176.8964204,128.4988,,,,
1062,66.70052,169.4193208,117.7319,,,,
1063,67.9143,172.502322,112.9531,,,,
1064,64.36849,163.4959646,126.1835,,,,
1065,65.87507,167.3226778,118.7934,,,,
1066,67.07427,170.3686458,125.4388,,,,
1067,69.34545,176.137443,124.9451,,,,
1068,69.83212,177.3735848,145.5139,,,,
1069,66.10245,167.900223,116.7836,,,,
1070,69.26205,175.925607,132.5216,,,,
1071,68.33525,173.571535,114.8933,,,,
1072,69.38017,176.2256318,122.8594,,,,
1073,69.12887,175.5873298,130.5782,,,,
1074,68.44658,173.8543132,119.1058,,,,
1075,66.34542,168.5173668,133.8204,,,,
1076,70.03275,177.883185,128.5779,,,,
1077,70.16523,178.2196842,139.0179,,,,
1078,68.18324,173.1854296,101.2876,,,,
1079,70.12378,178.1144012,140.958,,,,
1080,68.4296,173.811184,134.6146,,,,
1081,66.43974,168.7569396,129.9482,,,,
1082,71.72703,182.1866562,139.064,,,,
1083,70.72387,179.6386298,135.1996,,,,
1084,68.09022,172.9491588,129.682,,,,
1085,70.12976,178.1295904,129.1395,,,,
1086,66.05393,167.7769822,129.0051,,,,
1087,69.77059,177.2172986,112.7357,,,,
1088,68.15816,173.1217264,126.1123,,,,
1089,69.91372,177.5808488,118.3724,,,,
1090,65.34461,165.9753094,122.9731,,,,
1091,68.35621,173.6247734,130.3663,,,,
1092,64.50585,163.844859,114.226,,,,
1093,67.95491,172.6054714,115.7854,,,,
1094,68.57621,174.1835734,137.9526,,,,
1095,68.12257,173.0313278,112.2435,,,,
1096,68.77583,174.6906082,137.237,,,,
1097,67.92593,172.5318622,124.9418,,,,
1098,69.1484,175.636936,135.0961,,,,
1099,63.20539,160.5416906,114.4199,,,,
1100,69.2442,175.880268,122.1823,,,,
1101,65.88645,167.351583,129.375,,,,
1102,67.85186,172.3437244,129.9448,,,,
1103,65.57418,166.5584172,140.4557,,,,
1104,66.70819,169.4388026,120.8977,,,,
1105,69.172,175.69688,129.159,,,,
1106,69.23593,175.8592622,137.1397,,,,
1107,67.57232,171.6336928,145.2218,,,,
1108,69.50518,176.5431572,140.0956,,,,
1109,70.60288,179.3313152,124.12,,,,
1110,66.54152,169.0154608,135.6875,,,,
1111,69.11494,175.5519476,127.756,,,,
1112,69.951,177.67554,144.0475,,,,
1113,67.70347,171.9668138,131.9333,,,,
1114,69.19028,175.7433112,135.5263,,,,
1115,67.8047,172.223938,151.3579,,,,
1116,67.62532,171.7683128,124.7073,,,,
1117,70.36898,178.7372092,135.274,,,,
1118,71.02595,180.405913,136.5388,,,,
1119,69.8452,177.406808,137.8778,,,,
1120,67.08638,170.3994052,114.2066,,,,
1121,68.62013,174.2951302,141.5844,,,,
1122,64.37275,163.506785,111.0969,,,,
1123,65.93523,167.4754842,126.3868,,,,
1124,65.24285,165.716839,132.8885,,,,
1125,70.51481,179.1076174,144.7904,,,,
1126,66.61129,169.1926766,108.3859,,,,
1127,67.13394,170.5202076,124.1348,,,,
1128,66.77634,169.6119036,129.4462,,,,
1129,67.69385,171.942379,131.3339,,,,
1130,67.82809,172.2833486,111.6411,,,,
1131,66.63254,169.2466516,111.6422,,,,
1132,67.62229,171.7606166,140.3178,,,,
1133,69.66798,176.9566692,125.5286,,,,
1134,62.75039,159.3859906,114.49,,,,
1135,64.53878,163.9285012,113.998,,,,
1136,68.01929,172.7689966,117.1931,,,,
1137,66.38551,168.6191954,138.3156,,,,
1138,70.18724,178.2755896,122.3712,,,,
1139,64.646,164.20084,132.9431,,,,
1140,67.48819,171.4200026,124.0449,,,,
1141,72.01807,182.9258978,144.1591,,,,
1142,66.61356,169.1984424,115.4581,,,,
1143,65.81803,167.1777962,116.5192,,,,
1144,71.16185,180.751099,139.6139,,,,
1145,68.51977,174.0402158,133.2364,,,,
1146,64.96088,165.0006352,120.025,,,,
1147,66.88268,169.8820072,123.1111,,,,
1148,70.3531,178.696874,132.8462,,,,
1149,67.71744,172.0022976,120.9359,,,,
1150,66.03333,167.7246582,129.7702,,,,
1151,68.9826,175.215804,136.9118,,,,
1152,68.60237,174.2500198,131.121,,,,
1153,66.8408,169.775632,133.484,,,,
1154,68.03659,172.8129386,136.3871,,,,
1155,64.79586,164.5814844,131.4559,,,,
1156,70.55126,179.2002004,126.1986,,,,
1157,68.28166,173.4354164,115.046,,,,
1158,68.77574,174.6903796,130.3178,,,,
1159,67.09315,170.416601,131.6954,,,,
1160,70.14303,178.1632962,135.6519,,,,
1161,65.46833,166.2895582,120.3029,,,,
1162,69.02275,175.317785,129.1442,,,,
1163,74.24899,188.5924346,150.2167,,,,
1164,64.08575,162.777805,120.2076,,,,
1165,67.57977,171.6526158,132.153,,,,
1166,69.19395,175.752633,132.1247,,,,
1167,64.48615,163.794821,119.5029,,,,
1168,68.75888,174.6475552,136.7629,,,,
1169,68.45184,173.8676736,147.7846,,,,
1170,66.44205,168.762807,145.5992,,,,
1171,70.1756,178.246024,124.9662,,,,
1172,67.1386,170.532044,127.902,,,,
1173,66.91548,169.9653192,125.9147,,,,
1174,68.63357,174.3292678,109.6821,,,,
1175,66.95697,170.0707038,107.7733,,,,
1176,69.97351,177.7327154,134.1099,,,,
1177,66.92568,169.9912272,134.901,,,,
1178,68.76347,174.6592138,139.6364,,,,
1179,67.40692,171.2135768,127.0273,,,,
1180,65.74615,166.995221,134.7717,,,,
1181,65.88357,167.3442678,99.97124,,,,
1182,66.77623,169.6116242,129.4522,,,,
1183,66.9622,170.083988,129.3592,,,,
1184,63.46642,161.2047068,103.6594,,,,
1185,68.35224,173.6146896,115.7327,,,,
1186,64.43147,163.6559338,104.8874,,,,
1187,63.52175,161.345245,131.0054,,,,
1188,66.86196,169.8293784,129.0709,,,,
1189,65.53651,166.4627354,102.5494,,,,
1190,71.82306,182.4305724,133.2257,,,,
1191,68.86538,174.9180652,146.3008,,,,
1192,70.79207,179.8118578,140.8125,,,,
1193,69.02139,175.3143306,132.4618,,,,
1194,67.3527,171.075858,118.8437,,,,
1195,66.3294,168.476676,133.4495,,,,
